,BGT,difficulty,power
3724,3.0,228432330,1.0
3725,14.0,224863074,1.0
3726,10.0,224863074,1.0
3727,3.0,228376559,1.0
3728,17.0,224808175,1.0
3729,10.0,224808175,1.0
3730,13.0,224808175,1.0
3731,11.0,224808175,1.0
3732,5.0,228320802,1.0
3733,8.0,228320802,1.0
3734,14.0,224753289,1.0
3735,4.0,228265059,1.0
3736,20.0,224698417,1.0
3737,7.0,224698417,1.0
3738,2.0,228209329,1.0
3739,11.0,228209329,1.0
3740,7.0,228209329,1.0
3741,7.0,228209329,1.0
3742,1.0,231775099,1.0
3743,31.0,220910641,1.0
3744,16.0,217458912,1.0
3745,10.0,217458912,1.0
3746,28.0,207265525,1.0
3747,1.0,210504048,1.0
3748,2.0,213793173,1.0
3749,7.0,213793173,1.0
3750,2.0,217133691,1.0
3751,4.0,220526404,1.0
3752,15.0,217080678,1.0
3753,7.0,217080678,1.0
3754,4.0,220472563,1.0
3755,1.0,223917446,1.0
3756,12.0,223917446,1.0
3757,4.0,227416156,1.0
3758,9.0,227416156,1.0
3759,31.0,216756023,1.0
3760,22.0,209982397,1.0
3761,2.0,213263371,1.0
3762,1.0,216595611,1.0
3763,1.0,219979917,1.0
3764,10.0,219979917,1.0
3765,9.0,219979917,1.0
3766,1.0,223417103,1.0
3767,1.0,226907995,1.0
3768,2.0,230453432,1.0
3769,3.0,234054266,1.0
3770,5.0,237711363,1.0
3771,9.0,237711363,1.0
3772,1.0,241425603,1.0
3773,4.0,245197878,1.0
3774,2.0,249029094,1.0
3775,7.0,249029094,1.0
3776,17.0,245138014,1.0
3777,33.0,233647169,1.0
3778,1.0,237297906,1.0
3779,2.0,241005685,1.0
3780,1.0,244771398,1.0
3781,19.0,240946844,1.0
3782,1.0,244711638,1.0
3783,3.0,248535257,1.0
3784,11.0,248535257,1.0
3785,4.0,252418620,1.0
3786,26.0,244530538,1.0
3787,3.0,248351327,1.0
3788,1.0,252231816,1.0
3789,31.0,240408449,1.0
3790,1.0,244164831,1.0
3791,59.0,217459302,1.0
3792,16.0,214061500,1.0
3793,6.0,217406210,1.0
3794,14.0,214009237,1.0
3795,5.0,217353131,1.0
3796,3.0,220749273,1.0
3797,2.0,224198480,1.0
3798,11.0,224198480,1.0
3799,5.0,227701581,1.0
3800,3.0,231259418,1.0
3801,19.0,227645989,1.0
3802,15.0,224089020,1.0
3803,10.0,224089020,1.0
3804,9.0,224089020,1.0
3805,4.0,227590410,1.0
3806,3.0,231146510,1.0
3807,1.0,234758174,1.0
3808,14.0,231090077,1.0
3809,2.0,234700859,1.0
3810,4.0,238368059,1.0
3811,1.0,242092559,1.0
3812,1.0,245875255,1.0
3813,9.0,245875255,1.0
3814,4.0,249717055,1.0
3815,14.0,245815226,1.0
3816,1.0,249656088,1.0
3817,3.0,253556964,1.0
3818,2.0,257518791,1.0
3819,12.0,257518791,1.0
3820,3.0,261542522,1.0
3821,15.0,257455920,1.0
3822,3.0,261478668,1.0
3823,26.0,253307459,1.0
3824,1.0,257265388,1.0
3825,2.0,261285159,1.0
3826,9.0,261285159,1.0
3827,2.0,265367739,1.0
3828,3.0,269514109,1.0
3829,13.0,269514109,1.0
3830,13.0,269514109,1.0
3831,6.0,273725266,1.0
3832,18.0,269448308,1.0
3833,1.0,273658437,1.0
3834,12.0,273658437,1.0
3835,12.0,273658437,1.0
3836,14.0,269382523,1.0
3837,3.0,273591624,1.0
3838,7.0,273591624,1.0
3839,22.0,265041885,1.0
3840,1.0,269183164,1.0
3841,9.0,269183164,1.0
3842,4.0,273389150,1.0
3843,20.0,269117444,1.0
3844,6.0,273322404,1.0
3845,2.0,277593066,1.0
3846,16.0,273255674,1.0
3847,4.0,277525293,1.0
3848,2.0,281861625,1.0
3849,8.0,281861625,1.0
3850,8.0,281861625,1.0
3851,15.0,277457537,1.0
3852,2.0,281792811,1.0
3853,38.0,264180760,1.0
3854,11.0,264180760,1.0
3855,10.0,264180760,1.0
3856,11.0,264180760,1.0
3857,3.0,268308584,1.0
3858,2.0,272500905,1.0
3859,3.0,276758731,1.0
3860,10.0,276758731,1.0
3861,4.0,281083086,1.0
3862,6.0,285475009,1.0
3863,17.0,281014461,1.0
3864,5.0,285405311,1.0
3865,14.0,280945853,1.0
3866,2.0,285335631,1.0
3867,43.0,263043784,1.0
3868,3.0,267153843,1.0
3869,4.0,271328121,1.0
3870,18.0,267088619,1.0
3871,9.0,267088619,1.0
3872,9.0,267088619,1.0
3873,12.0,267088619,1.0
3874,8.0,267088619,1.0
3875,15.0,262915359,1.0
3876,5.0,267023411,1.0
3877,17.0,262851170,1.0
3878,5.0,266958219,1.0
3879,7.0,266958219,1.0
3880,16.0,262786996,1.0
3881,21.0,254574902,1.0
3882,2.0,258552634,1.0
3883,5.0,262592518,1.0
3884,15.0,258489509,1.0
3885,10.0,258489509,1.0
3886,6.0,262528407,1.0
3887,16.0,258426400,1.0
3888,15.0,254388487,1.0
3889,15.0,250413666,1.0
3890,8.0,250413666,1.0
3891,1.0,254326379,1.0
3892,3.0,258300228,1.0
3893,7.0,258300228,1.0
3894,1.0,262336169,1.0
3895,5.0,266435171,1.0
3896,55.0,241456873,1.0
3897,6.0,245229636,1.0
3898,14.0,241397922,1.0
3899,3.0,245169764,1.0
3900,1.0,249000541,1.0
3901,2.0,252891174,1.0
3902,11.0,252891174,1.0
3903,9.0,252891174,1.0
3904,25.0,244988324,1.0
3905,5.0,248816266,1.0
3906,4.0,252704020,1.0
3907,12.0,252704020,1.0
3908,10.0,252704020,1.0
3909,7.0,252704020,1.0
3910,8.0,252704020,1.0
3911,1.0,256652520,1.0
3912,5.0,260662715,1.0
3913,11.0,260662715,1.0
3914,3.0,264735569,1.0
3915,11.0,264735569,1.0
3916,16.0,260599075,1.0
3917,4.0,264670935,1.0
3918,7.0,264670935,1.0
3919,1.0,268806418,1.0
3920,14.0,264606317,1.0
3921,5.0,268740790,1.0
3922,29.0,256143565,1.0
3923,9.0,256143565,1.0
3924,16.0,252141321,1.0
3925,10.0,252141321,1.0
3926,1.0,256081029,1.0
3927,11.0,256081029,1.0
3928,20.0,252079762,1.0
3929,4.0,256018508,1.0
3930,3.0,260018797,1.0
3931,2.0,264081590,1.0
3932,5.0,268207864,1.0
3933,3.0,272398611,1.0
3934,26.0,263886154,1.0
3935,5.0,268009375,1.0
3936,7.0,268009375,1.0
3937,2.0,272197021,1.0
3938,17.0,267943942,1.0
3939,37.0,251197445,1.0
3940,1.0,255122405,1.0
3941,2.0,259108692,1.0
3942,2.0,263157265,1.0
3943,6.0,267269097,1.0
3944,12.0,267269097,1.0
3945,21.0,258916937,1.0
3946,1.0,262962514,1.0
3947,38.0,246527356,1.0
3948,6.0,250379345,1.0
3949,8.0,250379345,1.0
3950,1.0,254291522,1.0
3951,22.0,246344911,1.0
3952,1.0,250194050,1.0
3953,4.0,254103332,1.0
3954,18.0,250132967,1.0
3955,3.0,254041294,1.0
3956,11.0,254041294,1.0
3957,11.0,254041294,1.0
3958,25.0,246102503,1.0
3959,6.0,249947854,1.0
3960,2.0,253853289,1.0
3961,4.0,257819746,1.0
3962,1.0,261848179,1.0
3963,2.0,265939556,1.0
3964,6.0,270094861,1.0
3965,19.0,265874628,1.0
3966,1.0,270028919,1.0
3967,3.0,274248120,1.0
3968,6.0,278533246,1.0
3969,2.0,282885327,1.0
3970,2.0,287305410,1.0
3971,19.0,282816262,1.0
3972,4.0,287235266,1.0
3973,7.0,287235266,1.0
3974,4.0,291723317,1.0
3975,8.0,291723317,1.0
3976,29.0,278048786,1.0
3977,2.0,282393298,1.0
3978,5.0,286805693,1.0
3979,2.0,291287031,1.0
3980,18.0,286735671,1.0
3981,8.0,286735671,1.0
3982,3.0,291215915,1.0
3983,7.0,291215915,1.0
3984,1.0,295766163,1.0
3985,9.0,295766163,1.0
3986,7.0,295766163,1.0
3987,19.0,291144816,1.0
3988,4.0,295693953,1.0
3989,1.0,300314171,1.0
3990,1.0,305006579,1.0
3991,27.0,295475123,1.0
3992,3.0,300091921,1.0
3993,7.0,300091921,1.0
3994,3.0,304780857,1.0
3995,3.0,309543057,1.0
3996,9.0,309543057,1.0
3997,3.0,314379667,1.0
3998,6.0,319291849,1.0
3999,3.0,324280784,1.0
4000,22.0,314147009,1.0
4001,4.0,319055556,1.0
4002,11.0,319055556,1.0
4003,13.0,319055556,1.0
4004,12.0,319055556,1.0
4005,25.0,309085069,1.0
4006,1.0,313914523,1.0
4007,9.0,313914523,1.0
4008,2.0,318819437,1.0
4009,5.0,323800990,1.0
4010,23.0,313682209,1.0
4011,40.0,294077070,1.0
4012,2.0,298672024,1.0
4013,27.0,289338523,1.0
4014,17.0,284817608,1.0
4015,10.0,284817608,1.0
4016,2.0,289267883,1.0
4017,12.0,289267883,1.0
4018,19.0,284748072,1.0
4019,4.0,289197260,1.0
4020,3.0,293715967,1.0
4021,8.0,293715967,1.0
4022,14.0,289126655,1.0
4023,5.0,293644258,1.0
4024,6.0,298232449,1.0
4025,31.0,284252802,1.0
4026,22.0,275369901,1.0
4027,2.0,279672555,1.0
4028,11.0,279672555,1.0
4029,2.0,284042438,1.0
4030,9.0,284042438,1.0
4031,1.0,288480601,1.0
4032,23.0,279465582,1.0
4033,6.0,283832231,1.0
4034,6.0,288267109,1.0
4035,17.0,283762935,1.0
4036,41.0,266027751,1.0
4037,6.0,270184434,1.0
4038,13.0,270184434,1.0
4039,17.0,265962802,1.0
4040,12.0,265962802,1.0
4041,2.0,270118470,1.0
4042,10.0,270118470,1.0
4043,9.0,270118470,1.0
4044,7.0,270118470,1.0
4045,15.0,265897868,1.0
4046,1.0,270052522,1.0
4047,1.0,274272092,1.0
4048,9.0,274272092,1.0
4049,19.0,269986590,1.0
4050,1.0,274205130,1.0
4051,2.0,278489585,1.0
4052,7.0,278489585,1.0
4053,23.0,269786785,1.0
4054,10.0,269786785,1.0
4055,14.0,265571366,1.0
4056,2.0,269720918,1.0
4057,18.0,265506528,1.0
4058,4.0,269655067,1.0
4059,3.0,273868427,1.0
4060,5.0,278147621,1.0
4061,9.0,278147621,1.0
4062,8.0,278147621,1.0
4063,61.0,247725224,1.0
4064,15.0,243854517,1.0
4065,3.0,247664743,1.0
4066,1.0,251534504,1.0
4067,2.0,255464730,1.0
4068,6.0,259456366,1.0
4069,6.0,263510371,1.0
4070,12.0,263510371,1.0
4071,9.0,263510371,1.0
4072,11.0,263510371,1.0
4073,2.0,267627720,1.0
4074,7.0,267627720,1.0
4075,10.0,267627720,1.0
4076,13.0,267627720,1.0
4077,3.0,271809403,1.0
4078,1.0,276056424,1.0
4079,24.0,267429660,1.0
4080,2.0,271608248,1.0
4081,15.0,267364369,1.0
4082,11.0,267364369,1.0
4083,2.0,271541937,1.0
4084,3.0,275784779,1.0
4085,46.0,254239093,1.0
4086,1.0,258211578,1.0
4087,10.0,258211578,1.0
4088,4.0,262246133,1.0
4089,23.0,254050941,1.0
4090,19.0,250081395,1.0
4091,6.0,253988916,1.0
4092,19.0,250020339,1.0
4093,12.0,250020339,1.0
4094,18.0,246113771,1.0
4095,19.0,242268243,1.0
4096,5.0,246053684,1.0
4097,9.0,246053684,1.0
4098,15.0,242209095,1.0
4099,6.0,245993612,1.0
4100,11.0,245993612,1.0
4101,14.0,242149961,1.0
4102,1.0,245933554,1.0
4103,65.0,215191859,1.0
4104,2.0,218554231,1.0
4105,31.0,208309501,1.0
4106,7.0,208309501,1.0
4107,7.0,208309501,1.0
4108,4.0,211564336,1.0
4109,7.0,211564336,1.0
4110,5.0,214870028,1.0
4111,23.0,208155339,1.0
4112,1.0,211407766,1.0
4113,2.0,214711012,1.0
4114,12.0,214711012,1.0
4115,4.0,218065871,1.0
4116,27.0,211251312,1.0
4117,6.0,214552113,1.0
4118,19.0,211199736,1.0
4119,2.0,214499731,1.0
4120,12.0,214499731,1.0
4121,44.0,197741939,1.0
4122,1.0,200831656,1.0
4123,7.0,200831656,1.0
4124,6.0,203969650,1.0
4125,2.0,207156675,1.0
4126,15.0,203919851,1.0
4127,2.0,207106098,1.0
4128,5.0,210342130,1.0
4129,1.0,213628725,1.0
4130,2.0,216966673,1.0
4131,6.0,220356777,1.0
4132,1.0,223799851,1.0
4133,20.0,220302978,1.0
4134,2.0,223745212,1.0
4135,1.0,227241230,1.0
4136,18.0,223690585,1.0
4137,1.0,227185750,1.0
4138,28.0,216536417,1.0
4139,11.0,216536417,1.0
4140,1.0,219919798,1.0
4141,3.0,223356044,1.0
4142,3.0,226845982,1.0
4143,22.0,219757045,1.0
4144,2.0,223190748,1.0
4145,5.0,226678103,1.0
4146,5.0,230219948,1.0
4147,32.0,219428387,1.0
4148,4.0,222856955,1.0
4149,8.0,222856955,1.0
4150,4.0,226339094,1.0
4151,7.0,226339094,1.0
4152,5.0,229875642,1.0
4153,7.0,229875642,1.0
4154,2.0,233467448,1.0
4155,16.0,229819519,1.0
4156,1.0,233410448,1.0
4157,2.0,237057486,1.0
4158,15.0,233353462,1.0
4159,14.0,229707314,1.0
4160,1.0,233296490,1.0
4161,13.0,233296490,1.0
4162,6.0,236941747,1.0
4163,3.0,240643961,1.0
4164,36.0,225603713,1.0
4165,2.0,229128771,1.0
4166,10.0,229128771,1.0
4167,2.0,232708908,1.0
4168,5.0,236344984,1.0
4169,10.0,236344984,1.0
4170,3.0,240037874,1.0
4171,7.0,240037874,1.0
4172,15.0,236287282,1.0
4173,35.0,221519326,1.0
4174,3.0,224980565,1.0
4175,6.0,228495886,1.0
4176,3.0,232066134,1.0
4177,1.0,235692167,1.0
4178,16.0,232009476,1.0
4179,2.0,235634624,1.0
4180,7.0,235634624,1.0
4181,20.0,231952833,1.0
4182,5.0,235577096,1.0
4183,4.0,239257988,1.0
4184,5.0,242996394,1.0
4185,12.0,242996394,1.0
4186,8.0,242996394,1.0
4187,18.0,239199575,1.0
4188,8.0,239199575,1.0
4189,8.0,239199575,1.0
4190,4.0,242937068,1.0
4191,11.0,242937068,1.0
4192,25.0,235345284,1.0
4193,3.0,239022554,1.0
4194,20.0,235287826,1.0
4195,16.0,231611453,1.0
4196,3.0,235230381,1.0
4197,3.0,238905855,1.0
4198,18.0,235172951,1.0
4199,17.0,231498373,1.0
4200,22.0,224264048,1.0
4201,6.0,227768173,1.0
4202,3.0,231327050,1.0
4203,1.0,234941535,1.0
4204,3.0,238612496,1.0
4205,14.0,234884175,1.0
4206,7.0,234884175,1.0
4207,4.0,238554240,1.0
4208,16.0,234826830,1.0
4209,4.0,238495999,1.0
4210,1.0,242222498,1.0
4211,3.0,246007224,1.0
4212,11.0,246007224,1.0
4213,3.0,249851086,1.0
4214,2.0,253755009,1.0
4215,11.0,253755009,1.0
4216,20.0,249790086,1.0
4217,3.0,253693056,1.0
4218,17.0,249729102,1.0
4219,16.0,245827084,1.0
4220,1.0,249668132,1.0
4221,2.0,253569196,1.0
4222,6.0,257531214,1.0
4223,8.0,257531214,1.0
4224,2.0,261555139,1.0
4225,13.0,261555139,1.0
4226,10.0,261555139,1.0
4227,2.0,265641938,1.0
4228,3.0,269792593,1.0
4229,10.0,269792593,1.0
4230,11.0,269792593,1.0
4231,6.0,274008102,1.0
4232,1.0,278289478,1.0
4233,4.0,282637751,1.0
4234,9.0,282637751,1.0
4235,7.0,282637751,1.0
4236,2.0,287053965,1.0
4237,18.0,282568746,1.0
4238,15.0,278153609,1.0
4239,29.0,265115158,1.0
4240,1.0,269257582,1.0
4241,4.0,273464731,1.0
4242,3.0,277737617,1.0
4243,5.0,282077267,1.0
4244,3.0,286484724,1.0
4245,2.0,290961047,1.0
4246,10.0,290961047,1.0
4247,3.0,295507313,1.0
4248,14.0,290890011,1.0
4249,2.0,295435167,1.0
4250,2.0,300051341,1.0
4251,2.0,304739643,1.0
4252,11.0,304739643,1.0
4253,11.0,304739643,1.0
4254,17.0,299978086,1.0
4255,14.0,295290928,1.0
4256,2.0,299904848,1.0
4257,3.0,304590861,1.0
4258,9.0,304590861,1.0
4259,2.0,309350093,1.0
4260,3.0,314183688,1.0
4261,6.0,319092808,1.0
4262,14.0,314106982,1.0
4263,3.0,319014903,1.0
4264,37.0,299076471,1.0
4265,2.0,303749540,1.0
4266,10.0,303749540,1.0
4267,16.0,299003453,1.0
4268,24.0,289659595,1.0
4269,4.0,294185526,1.0
4270,7.0,294185526,1.0
4271,5.0,298782174,1.0
4272,17.0,294113702,1.0
4273,10.0,294113702,1.0
4274,4.0,298709228,1.0
4275,4.0,303376559,1.0
4276,4.0,308116817,1.0
4277,31.0,293673841,1.0
4278,23.0,284496533,1.0
4279,5.0,288941791,1.0
4280,3.0,293456506,1.0
4281,1.0,298041763,1.0
4282,8.0,298041763,1.0
4283,1.0,302698665,1.0
4284,6.0,307428331,1.0
4285,16.0,302624763,1.0
4286,10.0,302624763,1.0
4287,12.0,302624763,1.0
4288,21.0,293167739,1.0
4289,4.0,297748484,1.0
4290,9.0,297748484,1.0
4291,7.0,297748484,1.0
4292,21.0,288443843,1.0
4293,16.0,283936907,1.0
4294,3.0,288373421,1.0
4295,37.0,270350082,1.0
4296,7.0,270350082,1.0
4297,7.0,270350082,1.0
4298,7.0,270350082,1.0
4299,7.0,270350082,1.0
4300,11.0,270350082,1.0
4301,33.0,257677421,1.0
4302,4.0,261703630,1.0
4303,12.0,261703630,1.0
4304,18.0,257614510,1.0
4305,14.0,253589283,1.0
4306,3.0,257551615,1.0
4307,13.0,257551615,1.0
4308,14.0,253527371,1.0
4309,13.0,253527371,1.0
4310,4.0,257488736,1.0
4311,5.0,261511997,1.0
4312,4.0,265598121,1.0
4313,2.0,269748091,1.0
4314,1.0,273962904,1.0
4315,23.0,265401563,1.0
4316,9.0,265401563,1.0
4317,12.0,265401563,1.0
4318,2.0,269548462,1.0
4319,3.0,273760156,1.0
4320,5.0,278037658,1.0
4321,3.0,282381996,1.0
4322,16.0,277969777,1.0
4323,6.0,282313054,1.0
4324,9.0,282313054,1.0
4325,10.0,282313054,1.0
4326,5.0,286724195,1.0
4327,10.0,286724195,1.0
4328,2.0,291204260,1.0
4329,70.0,250253660,1.0
4330,2.0,254163873,1.0
4331,5.0,258135183,1.0
4332,1.0,262168545,1.0
4333,25.0,253975777,1.0
4334,1.0,257944148,1.0
4335,17.0,253913770,1.0
4336,14.0,249946367,1.0
4337,3.0,253851778,1.0
4338,2.0,257818212,1.0
4339,39.0,241704573,1.0
4340,11.0,241704573,1.0
4341,4.0,245481206,1.0
4342,1.0,249316849,1.0
4343,2.0,253212424,1.0
4344,9.0,253212424,1.0
4345,1.0,257168868,1.0
4346,16.0,253150604,1.0
4347,4.0,257106082,1.0
4348,6.0,261123364,1.0
4349,13.0,261123364,1.0
4350,1.0,265203416,1.0
4351,14.0,261059612,1.0
4352,4.0,265138668,1.0
4353,6.0,269281459,1.0
4354,11.0,269281459,1.0
4355,1.0,273488981,1.0
4356,13.0,273488981,1.0
4357,21.0,264942450,1.0
4358,14.0,260802724,1.0
4359,4.0,264877766,1.0
4360,39.0,248322905,1.0
4361,20.0,244442859,1.0
4362,12.0,244442859,1.0
4363,42.0,225345760,1.0
4364,9.0,225345760,1.0
4365,6.0,228866787,1.0
4366,15.0,225290743,1.0
4367,21.0,218250407,1.0
4368,5.0,221660569,1.0
4369,6.0,225124015,1.0
4370,14.0,221606452,1.0
4371,2.0,225069052,1.0
4372,3.0,228585755,1.0
4373,10.0,228585755,1.0
4374,6.0,232157407,1.0
4375,4.0,235784866,1.0
4376,3.0,239469004,1.0
4377,40.0,224502191,1.0
4378,15.0,220994344,1.0
4379,12.0,220994344,1.0
4380,7.0,220994344,1.0
4381,4.0,224447380,1.0
4382,17.0,220940389,1.0
4383,3.0,224392582,1.0
4384,2.0,227898716,1.0
4385,21.0,220776881,1.0
4386,1.0,224226519,1.0
4387,30.0,213715900,1.0
4388,1.0,217055210,1.0
4389,5.0,220446697,1.0
4390,3.0,223891176,1.0
4391,16.0,220392876,1.0
4392,1.0,223836514,1.0
4393,3.0,227333959,1.0
4394,1.0,230886052,1.0
4395,3.0,234493646,1.0
4396,3.0,238157609,1.0
4397,7.0,238157609,1.0
4398,2.0,241878821,1.0
4399,1.0,245658177,1.0
4400,14.0,241819767,1.0
4401,8.0,241819767,1.0
4402,19.0,238041333,1.0
4403,5.0,241760728,1.0
4404,8.0,241760728,1.0
4405,3.0,245538239,1.0
4406,4.0,249374773,1.0
4407,1.0,253271253,1.0
4408,2.0,257228616,1.0
4409,1.0,261247813,1.0
4410,5.0,265329810,1.0
4411,2.0,269475588,1.0
4412,12.0,269475588,1.0
4413,8.0,269475588,1.0
4414,2.0,273686144,1.0
4415,14.0,269409798,1.0
4416,1.0,273619326,1.0
4417,2.0,277894627,1.0
4418,3.0,282236730,1.0
4419,16.0,277826781,1.0
4420,14.0,273485737,1.0
4421,14.0,269212522,1.0
4422,11.0,269212522,1.0
4423,6.0,273418967,1.0
4424,19.0,269146795,1.0
4425,13.0,269146795,1.0
4426,6.0,273352213,1.0
4427,4.0,277623341,1.0
4428,15.0,273285476,1.0
4429,6.0,277555561,1.0
4430,19.0,273218755,1.0
4431,6.0,277487798,1.0
4432,30.0,264480557,1.0
4433,4.0,268613065,1.0
4434,18.0,264415985,1.0
4435,3.0,268547484,1.0
4436,6.0,272743538,1.0
4437,14.0,268481920,1.0
4438,1.0,272676950,1.0
4439,5.0,276937527,1.0
4440,12.0,276937527,1.0
4441,21.0,268283229,1.0
4442,7.0,268283229,1.0
4443,6.0,272475154,1.0
4444,18.0,268217729,1.0
4445,29.0,255645022,1.0
4446,11.0,255645022,1.0
4447,2.0,259639475,1.0
4448,3.0,263696341,1.0
4449,3.0,267816596,1.0
4450,10.0,267816596,1.0
4451,17.0,263631961,1.0
4452,3.0,267751210,1.0
4453,9.0,267751210,1.0
4454,2.0,271934822,1.0
4455,36.0,254938895,1.0
4456,11.0,254938895,1.0
4457,5.0,258922315,1.0
4458,4.0,262967976,1.0
4459,1.0,267076850,1.0
4460,1.0,271249925,1.0
4461,4.0,275488205,1.0
4462,6.0,279792708,1.0
4463,14.0,275420946,1.0
4464,4.0,279724398,1.0
4465,6.0,284095091,1.0
4466,3.0,288534076,1.0
4467,3.0,293042420,1.0
4468,27.0,283884844,1.0
4469,1.0,288320544,1.0
4470,10.0,288320544,1.0
4471,11.0,288320544,1.0
4472,9.0,288320544,1.0
4473,7.0,288320544,1.0
4474,1.0,292825552,1.0
4475,6.0,297400951,1.0
4476,37.0,278813391,1.0
4477,22.0,270100472,1.0
4478,13.0,270100472,1.0
4479,15.0,265880152,1.0
4480,3.0,270034529,1.0
4481,7.0,270034529,1.0
4482,2.0,274253818,1.0
4483,4.0,278539033,1.0
4484,2.0,282891205,1.0
4485,11.0,282891205,1.0
4486,2.0,287311380,1.0
4487,9.0,287311380,1.0
4488,1.0,291800620,1.0
4489,38.0,273563081,1.0
4490,2.0,277837504,1.0
4491,2.0,282178715,1.0
4492,2.0,286587757,1.0
4493,16.0,282109823,1.0
4494,11.0,282109823,1.0
4495,1.0,286517788,1.0
4496,17.0,282040947,1.0
4497,5.0,286447836,1.0
4498,17.0,281972088,1.0
4499,2.0,286377901,1.0
4500,11.0,286377901,1.0
4501,1.0,290852555,1.0
4502,31.0,277218841,1.0
4503,16.0,272887296,1.0
4504,2.0,277151160,1.0
4505,14.0,272820673,1.0
4506,2.0,277083496,1.0
4507,20.0,272754066,1.0
4508,15.0,268492283,1.0
4509,3.0,272687474,1.0
4510,39.0,255644506,1.0
4511,20.0,251650060,1.0
4512,2.0,255582092,1.0
4513,2.0,259575562,1.0
4514,4.0,263631430,1.0
4515,27.0,255392947,1.0
4516,2.0,259383461,1.0
4517,15.0,255330594,1.0
4518,16.0,251341053,1.0
4519,1.0,255268256,1.0
4520,1.0,259256822,1.0
4521,5.0,263307709,1.0
4522,2.0,267421891,1.0
4523,4.0,271600358,1.0
4524,3.0,275844113,1.0
4525,5.0,280154177,1.0
4526,7.0,280154177,1.0
4527,3.0,284531586,1.0
4528,23.0,275639973,1.0
4529,6.0,279946847,1.0
4530,8.0,279946847,1.0
4531,14.0,275572677,1.0
4532,4.0,279878500,1.0
4533,2.0,284251601,1.0
4534,7.0,284251601,1.0
4535,20.0,279810169,1.0
4536,10.0,279810169,1.0
4537,3.0,284182202,1.0
4538,11.0,284182202,1.0
4539,4.0,288622548,1.0
4540,20.0,284112820,1.0
4541,3.0,288552082,1.0
4542,3.0,293060708,1.0
4543,21.0,283902560,1.0
4544,1.0,288338537,1.0
4545,11.0,288338537,1.0
4546,8.0,288338537,1.0
4547,31.0,274822668,1.0
4548,10.0,274822668,1.0
4549,8.0,274822668,1.0
4550,9.0,274822668,1.0
4551,21.0,266234459,1.0
4552,12.0,266234459,1.0
4553,1.0,270394372,1.0
4554,10.0,270394372,1.0
4555,11.0,270394372,1.0
4556,11.0,270394372,1.0
4557,9.0,270394372,1.0
4558,3.0,274619284,1.0
4559,7.0,274619284,1.0
4560,7.0,274619284,1.0
4561,2.0,278910210,1.0
4562,1.0,283268182,1.0
4563,2.0,287694247,1.0
4564,26.0,278703801,1.0
4565,7.0,278703801,1.0
4566,18.0,274349054,1.0
4567,1.0,278635757,1.0
4568,1.0,282989440,1.0
4569,1.0,287411150,1.0
4570,6.0,291901949,1.0
4571,8.0,291901949,1.0
4572,13.0,291901949,1.0
4573,14.0,287340981,1.0
4574,4.0,291830683,1.0
4575,8.0,291830683,1.0
4576,7.0,291830683,1.0
4577,6.0,296390537,1.0
4578,21.0,287128332,1.0
4579,7.0,287128332,1.0
4580,16.0,282641951,1.0
4581,10.0,282641951,1.0
4582,3.0,287058231,1.0
4583,9.0,287058231,1.0
4584,1.0,291543515,1.0
4585,8.0,291543515,1.0
4586,21.0,282432780,1.0
4587,1.0,286845792,1.0
4588,2.0,291327757,1.0
4589,2.0,295879753,1.0
4590,30.0,282010389,1.0
4591,1.0,286416801,1.0
4592,34.0,272991013,1.0
4593,4.0,277256497,1.0
4594,29.0,264260098,1.0
4595,36.0,247743841,1.0
4596,15.0,243872843,1.0
4597,5.0,247683356,1.0
4598,12.0,247683356,1.0
4599,5.0,251553408,1.0
4600,19.0,247622886,1.0
4601,2.0,251491993,1.0
4602,5.0,255421555,1.0
4603,1.0,259412516,1.0
4604,14.0,255359195,1.0
4605,12.0,255359195,1.0
4606,26.0,247379220,1.0
4607,25.0,239648619,1.0
4608,4.0,243393128,1.0
4609,4.0,247196145,1.0
4610,2.0,251058584,1.0
4611,7.0,251058584,1.0
4612,3.0,254981374,1.0
4613,1.0,258965457,1.0
4614,2.0,263011792,1.0
4615,58.0,234244877,1.0
4616,2.0,237904953,1.0
4617,1.0,241622217,1.0
4618,16.0,237846869,1.0
4619,9.0,237846869,1.0
4620,5.0,241563226,1.0
4621,10.0,241563226,1.0
4622,12.0,241563226,1.0
4623,2.0,245337651,1.0
4624,20.0,241504250,1.0
4625,3.0,245277753,1.0
4626,11.0,245277753,1.0
4627,2.0,249110217,1.0
4628,16.0,245217869,1.0
4629,8.0,245217869,1.0
4630,7.0,245217869,1.0
4631,16.0,241386339,1.0
4632,3.0,245158000,1.0
4633,9.0,245158000,1.0
4634,7.0,245158000,1.0
4635,8.0,245158000,1.0
4636,3.0,248988593,1.0
4637,6.0,252879039,1.0
4638,6.0,256830273,1.0
4639,12.0,256830273,1.0
4640,3.0,260843246,1.0
4641,16.0,256767570,1.0
4642,19.0,252755576,1.0
4643,17.0,248806270,1.0
4644,9.0,248806270,1.0
4645,12.0,248806270,1.0
4646,5.0,252693867,1.0
4647,28.0,240848841,1.0
4648,9.0,240848841,1.0
4649,3.0,244612104,1.0
4650,6.0,248434168,1.0
4651,30.0,236788816,1.0
4652,5.0,240488641,1.0
4653,36.0,225458100,1.0
4654,2.0,228980882,1.0
4655,4.0,232558708,1.0
